ANNO;CODICE REGIONE;DENOMINAZIONE REGIONE;CODICE AZIENDA;DENOMINAZIONE AZIENDA;CODICE COMUNE;COMUNE;MASCHI;FEMMINE;TOTALE
2019;190;SICILIA              ;208;ASP SIRACUSA;089020;PORTOPALO DI CAPO PASSERO               ;1.925;1.880;3.805
2019;190;SICILIA              ;208;ASP SIRACUSA;089021;PRIOLO GARGALLO                         ;5.707;5.878;11.585
2019;190;SICILIA              ;209;ASP DI TRAPANI;081001;ALCAMO                                  ;22.158;22.867;45.025
2019;190;SICILIA              ;209;ASP DI TRAPANI;081002;BUSETO PALIZZOLO                        ;1.348;1.451;2.799
2019;190;SICILIA              ;209;ASP DI TRAPANI;081003;CALATAFIMI                              ;3.119;3.257;6.376
2019;190;SICILIA              ;209;ASP DI TRAPANI;081004;CAMPOBELLO DI MAZARA                    ;5.609;5.784;11.393
2019;190;SICILIA              ;209;ASP DI TRAPANI;081005;CASTELLAMMARE DEL GOLFO                 ;7.320;7.397;14.717
2019;190;SICILIA              ;209;ASP DI TRAPANI;081006;CASTELVETRANO                           ;14.986;15.554;30.540
2019;190;SICILIA              ;209;ASP DI TRAPANI;081007;CUSTONACI                               ;2.678;2.706;5.384
2019;190;SICILIA              ;209;ASP DI TRAPANI;081008;ERICE                                   ;12.824;13.783;26.607
2019;190;SICILIA              ;209;ASP DI TRAPANI;081009;FAVIGNANA                               ;2.197;2.092;4.289
2019;190;SICILIA              ;209;ASP DI TRAPANI;081010;GIBELLINA                               ;1.841;2.077;3.918
2019;190;SICILIA              ;209;ASP DI TRAPANI;081011;MARSALA                                 ;39.789;40.924;80.713
2019;190;SICILIA              ;209;ASP DI TRAPANI;081012;MAZARA DEL VALLO                        ;24.906;25.440;50.346
2019;190;SICILIA              ;209;ASP DI TRAPANI;081013;PACECO                                  ;5.345;5.691;11.036
2019;190;SICILIA              ;209;ASP DI TRAPANI;081014;PANTELLERIA                             ;3.725;3.771;7.496
2019;190;SICILIA              ;209;ASP DI TRAPANI;081015;PARTANNA                                ;4.963;5.178;10.141
2019;190;SICILIA              ;209;ASP DI TRAPANI;081016;POGGIOREALE                             ;717;719;1.436
2019;190;SICILIA              ;209;ASP DI TRAPANI;081017;SALAPARUTA                              ;760;846;1.606
2019;190;SICILIA              ;209;ASP DI TRAPANI;081018;SALEMI                                  ;5.059;5.139;10.198
2019;190;SICILIA              ;209;ASP DI TRAPANI;081019;SANTA NINFA                             ;2.370;2.554;4.924
2019;190;SICILIA              ;209;ASP DI TRAPANI;081020;SAN VITO LO CAPO                        ;2.345;2.434;4.779
2019;190;SICILIA              ;209;ASP DI TRAPANI;081021;TRAPANI                                 ;31.858;33.983;65.841
2019;190;SICILIA              ;209;ASP DI TRAPANI;081022;VALDERICE                               ;5.829;5.903;11.732
2019;190;SICILIA              ;209;ASP DI TRAPANI;081023;VITA                                    ;915;973;1.888
2019;190;SICILIA              ;209;ASP DI TRAPANI;081024;PETROSINO                               ;4.134;3.938;8.072
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090001;AGGIUS;681;759;1.440
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090002;ALÀ DEI SARDI;905;912;1.817
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090003;ALGHERO                                 ;20.508;22.072;42.580
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090004;ANELA                                   ;305;304;609
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090005;ARDARA                                  ;387;369;756
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090006;ARZACHENA;6.783;6.662;13.445
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090007;BANARI                                  ;270;268;538
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090008;BENETUTTI                               ;876;905;1.781
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090009;BERCHIDDA;1.327;1.347;2.674
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090010;BESSUDE                                 ;190;209;399
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090011;BONNANARO                               ;452;502;954
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090012;BONO                                    ;1.707;1.773;3.480
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090013;BONORVA                                 ;1.644;1.657;3.301
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090014;BORTIGIADAS;366;377;743
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090015;BORUTTA                                 ;129;141;270
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090016;BOTTIDDA                                ;331;333;664
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090017;BUDDUSÒ;1.890;1.854;3.744
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090018;BULTEI                                  ;428;435;863
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090019;BULZI                                   ;250;230;480
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090020;BURGOS                                  ;441;441;882
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090021;CALANGIANUS;1.991;1.996;3.987
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090022;CARGEGHE                                ;317;298;615
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090023;CASTELSARDO                             ;2.936;2.948;5.884
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090024;CHEREMULE                               ;204;213;417
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090025;CHIARAMONTI                             ;784;795;1.579
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090026;CODRONGIANOS                            ;651;652;1.303
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090027;COSSOINE                                ;397;391;788
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090028;ESPORLATU                               ;179;201;380
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090029;FLORINAS                                ;736;771;1.507
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090030;GIAVE                                   ;258;251;509
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090031;ILLORAI                                 ;374;425;799
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090032;ITTIREDDU                               ;253;232;485
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090033;ITTIRI                                  ;4.149;4.257;8.406
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090034;LAERRU                                  ;442;441;883
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090035;LA MADDALENA;5.402;5.472;10.874
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090036;LUOGOSANTO;938;919;1.857
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090037;LURAS;1.210;1.278;2.488
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090038;MARA                                    ;273;290;563
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090039;MARTIS                                  ;238;240;478
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090040;MONTELEONE ROCCA DORIA                  ;49;58;107
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090041;MONTI;1.214;1.191;2.405
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090042;MORES                                   ;933;942;1.875
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090043;MUROS                                   ;409;418;827
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090044;NUGHEDU DI SAN NICOLO'                  ;384;396;780
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090045;NULE                                    ;675;670;1.345
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090046;NULVI                                   ;1.336;1.356;2.692
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090047;OLBIA;29.791;30.363;60.154
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090048;OLMEDO                                  ;2.101;2.092;4.193
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090049;OSCHIRI;1.587;1.576;3.163
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090050;OSILO                                   ;1.434;1.491;2.925
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090051;OSSI                                    ;2.762;2.877;5.639
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090052;OZIERI                                  ;5.179;5.245;10.424
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090053;PADRIA                                  ;313;321;634
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090054;PALAU;2.084;2.034;4.118
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090055;PATTADA                                 ;1.522;1.471;2.993
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090056;PERFUGAS                                ;1.163;1.168;2.331
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090057;PLOAGHE                                 ;2.221;2.206;4.427
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090058;PORTO TORRES                            ;10.727;11.005;21.732
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090059;POZZOMAGGIORE                           ;1.252;1.270;2.522
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090060;PUTIFIGARI                              ;362;357;719
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090061;ROMANA                                  ;247;277;524
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090062;AGLIENTU;600;583;1.183
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090063;SANTA TERESA DI GALLURA;2.683;2.569;5.252
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090064;SASSARI                                 ;60.406;64.867;125.273
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090065;SEDINI                                  ;615;685;1.300
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090066;SEMESTENE                               ;68;74;142
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090067;SENNORI                                 ;3.521;3.571;7.092
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090068;SILIGO                                  ;404;427;831
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090069;SORSO                                   ;7.388;7.137;14.525
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090070;TEMPIO PAUSANIA;6.833;6.799;13.632
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090071;THIESI                                  ;1.414;1.436;2.850
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090072;TISSI                                   ;1.217;1.166;2.383
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090073;TORRALBA                                ;465;470;935
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090074;TRINITÀ D'AUGULTU E VIGNOLA;1.100;1.124;2.224
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090075;TULA                                    ;761;735;1.496
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090076;URI                                     ;1.488;1.402;2.890
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090077;USINI                                   ;2.156;2.138;4.294
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090078;VILLANOVA MONTELEONE                    ;1.092;1.119;2.211
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090079;VALLEDORIA                              ;2.191;2.104;4.295
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090080;TELTI;1.139;1.135;2.274
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090081;BADESI;907;943;1.850
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090082;VIDDALBA                                ;837;830;1.667
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090083;GOLFO ARANCI;1.187;1.251;2.438
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090084;LOIRI PORTO SAN PAOLO;1.803;1.801;3.604
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090085;SANT'ANTONIO DI GALLURA;736;756;1.492
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090086;TERGU                                   ;295;313;608
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090087;SANTA MARIA COGHINAS                    ;693;667;1.360
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090088;ERULA                                   ;371;351;722
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090089;STINTINO                                ;795;777;1.572
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090090;PADRU;1.067;1.025;2.092
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090091;BUDONI;2.556;2.635;5.191
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;090092;SAN TEODORO;2.507;2.471;4.978
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091001;ARITZO                                  ;667;598;1.265
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091002;ARZANA;1.163;1.147;2.310
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091003;ATZARA                                  ;560;528;1.088
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091004;AUSTIS                                  ;381;396;777
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091005;BARI SARDO;1.894;2.014;3.908
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091006;BAUNEI;1.744;1.805;3.549
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091007;BELVI                                   ;292;287;579
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091008;BIRORI                                  ;258;252;510
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091009;BITTI                                   ;1.317;1.416;2.733
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091010;BOLOTANA                                ;1.180;1.356;2.536
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091011;BORORE                                  ;994;1.059;2.053
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091012;BORTIGALI                               ;600;680;1.280
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091016;DESULO                                  ;1.097;1.134;2.231
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091017;DORGALI                                 ;4.285;4.217;8.502
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091018;DUALCHI                                 ;287;309;596
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091019;ELINI;270;284;554
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091024;FONNI                                   ;1.838;1.958;3.796
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091025;GADONI                                  ;367;385;752
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091026;GAIRO;682;683;1.365
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091027;GALTELLI                                ;1.208;1.231;2.439
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091028;GAVOI                                   ;1.280;1.292;2.572
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091031;GIRASOLE;659;661;1.320
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091032;ILBONO;1.038;1.063;2.101
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091033;IRGOLI                                  ;1.145;1.128;2.273
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091035;JERZU;1.570;1.595;3.165
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091037;LANUSEI;2.581;2.598;5.179
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091038;LEI                                     ;246;244;490
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091039;LOCERI;642;654;1.296
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091040;LOCULI                                  ;269;231;500
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091041;LODE'                                   ;835;782;1.617
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091042;LOTZORAI;1.018;1.097;2.115
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091043;LULA                                    ;669;645;1.314
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091044;MACOMER                                 ;4.747;5.045;9.792
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091046;MAMOIADA                                ;1.202;1.254;2.456
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091047;MEANA SARDO                             ;845;854;1.699
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091050;NORAGUGUME                              ;149;144;293
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091051;NUORO                                   ;16.724;18.272;34.996
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091055;OLIENA                                  ;3.358;3.492;6.850
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091056;OLLOLAI                                 ;617;628;1.245
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091057;OLZAI                                   ;424;397;821
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091058;ONANI                                   ;179;190;369
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091059;ONIFAI                                  ;349;370;719
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091060;ONIFERI                                 ;443;454;897
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091061;ORANI                                   ;1.386;1.413;2.799
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091062;ORGOSOLO                                ;2.098;2.028;4.126
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091063;OROSEI                                  ;3.411;3.517;6.928
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091064;OROTELLI                                ;973;985;1.958
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091066;ORTUERI                                 ;558;542;1.100
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091067;ORUNE                                   ;1.129;1.113;2.242
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091068;OSIDDA                                  ;103;116;219
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091069;OSINI;384;355;739
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091070;OTTANA                                  ;1.123;1.138;2.261
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091071;OVODDA                                  ;798;779;1.577
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091072;PERDASDEFOGU;916;905;1.821
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091073;POSADA                                  ;1.538;1.503;3.041
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091077;SARULE                                  ;831;841;1.672
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091083;SILANUS                                 ;1.023;1.039;2.062
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091084;SINDIA                                  ;804;864;1.668
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091085;SINISCOLA                               ;5.808;5.701;11.509
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091086;SORGONO                                 ;796;810;1.606
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091088;TALANA;470;509;979
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091089;TERTENIA;1.949;1.934;3.883
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091090;TETI                                    ;339;300;639
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091091;TIANA                                   ;236;227;463
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091093;TONARA                                  ;938;954;1.892
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091094;TORPE'                                  ;1.422;1.366;2.788
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091095;TORTOLÌ;5.263;5.506;10.769
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091097;TRIEI;556;541;1.097
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091098;ULASSAI;680;737;1.417
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091099;URZULEI;581;599;1.180
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091100;USSASSAI;253;253;506
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091101;VILLAGRANDE STRISAILI;1.555;1.531;3.086
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091103;CARDEDU;951;1.002;1.953
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;091104;LODINE                                  ;169;154;323
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;092003;ASSEMINI                                ;12.903;13.291;26.194
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;092009;CAGLIARI                                ;70.445;80.560;151.005
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;092011;CAPOTERRA                               ;11.193;11.284;22.477
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;092015;DECIMOMANNU                             ;4.159;4.123;8.282
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;092037;MARACALAGONIS                           ;4.018;3.854;7.872
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;092050;PULA                                    ;3.632;3.553;7.185
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;092051;QUARTU SANT'ELENA                       ;33.511;34.772;68.283
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;092066;SARROCH                                 ;2.616;2.577;5.193
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;092068;SELARGIUS                               ;13.931;14.806;28.737
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;092074;SESTU                                   ;10.541;10.359;20.900
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;092075;SETTIMO SAN PIETRO                      ;3.376;3.424;6.800
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;092080;SINNAI                                  ;8.554;8.539;17.093
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;092090;UTA                                     ;4.445;4.273;8.718
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;092099;VILLA SAN PIETRO                        ;1.079;1.054;2.133
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;092105;QUARTUCCIU                              ;6.412;6.694;13.106
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;092108;ELMAS                                   ;4.637;4.712;9.349
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;092109;MONSERRATO                              ;9.345;10.168;19.513
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095001;ABBASANTA                               ;1.290;1.309;2.599
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095002;AIDOMAGGIORE                            ;188;225;413
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095003;ALBAGIARA                               ;120;131;251
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095004;ALES                                    ;689;672;1.361
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095005;ALLAI                                   ;181;169;350
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095006;ARBOREA                                 ;1.924;1.925;3.849
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095007;ARDAULI                                 ;387;442;829
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095008;ASSOLO                                  ;182;173;355
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095009;ASUNI                                   ;156;162;318
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095010;BARADILI                                ;38;39;77
